0.11775, 0.0
0.11775, 0.0
0.11771, 1000.1
0.11775, 0.0
0.11775, 0.0
0.558, 16.84
0.11771, 1000.1
0.11771, 1000.1
0.11775, 0.0
170.14837, 23.88
0.10261, 2.17
0.11775, 0.0
0.11775, 0.0
10.47711, 8.18
0.11775, 0.0
0.11771, 1000.1
0.42167, 9.62
15.03204, 8.64
8.51625, 5.97
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.22476, 25.01
0.11775, 0.0
8.90448, 24.76
3.79961, 4.32
104.36296, 21.95
0.1322, 0.77
0.11775, 0.0
0.01189, 4.47
0.11775, 0.0
11.74316, 15.2
11.96721, 6.32
0.00173, 23.46
0.11775, 0.0
0.21625, 9.55
0.15884, 0.37
0.11775, 0.0
0.00136, 15.32
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
1.90209, 4.32
0.47391, 5.99
0.11775, 0.0
0.11775, 0.0
0.11771, 1000.1
7.18832, 3.61
0.00548, 6.35
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.00069, 9.63
1.20994, 11.48
0.11775, 0.0
0.0014, 15.93
0.00691, 13.86
0.11775, 0.0
0.11775, 0.0
0.11771, 1000.1
0.11771, 1000.1
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11771, 1000.1
0.11775, 0.0
0.28455, 3.34
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
3.71398, 5.42
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
2.0847, 23.01
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
1.19658, 12.51
0.00172, 8.71
0.00133, 12.88
29.23881, 24.79
0.11775, 0.0
5.5564, 17.84
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.4467, 11.38
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.00576, 21.84
0.11775, 0.0
0.11775, 0.0
0.00234, 11.8
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
1.9317, 3.09
0.1096, 0.22
0.11775, 0.0
0.13539, 698.79
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.00517, 3.24
0.11775, 0.0
0.11775, 0.0
0.36995, 1.17
0.09295, 1.46
0.01235, 5.95
0.11775, 0.0
0.0735, 0.69
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
28.03755, 13.79
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
1.31121, 2.46
0.11775, 0.0
0.11775, 0.0
0.17128, 11.29
0.11775, 0.0
0.11775, 0.0
0.0008, 11.19
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
11.84073, 14.97
0.3798, 4.84
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.23347, 7.19
0.00662, 4.69
0.11775, 0.0
2.45269, 4.89
0.27782, 2.69
0.00069, 9.63
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
13.96401, 6.84
78.0514, 26.78
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.1732, 0.68
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.00172, 8.71
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.00359, 25.1
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
1.38327, 2.65
0.11775, 0.0
0.11775, 0.0
1.03499, 3.29
0.11775, 0.0
0.17986, 0.65
0.11775, 0.0
0.00134, 14.74
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.00345, 25.91
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.01193, 3.34
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
59.29239, 32.18
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.12864, 0.53
0.11775, 0.0
0.00858, 1.75
0.11775, 0.0
0.11775, 0.0
0.00308, 42.31
0.11775, 0.0
4.09845, 8.96
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.11775, 0.0
0.00453, 4.77
16.02371, 6.26
15.82006, 6.6
0.11775, 0.0
