0.00671, 8.12
0.0053, 9.14
0.03509, 1.1
1.41203, 15.08
0.09995, 0.0
0.0241, 7.44
0.00496, 22.73
0.0173, 43.76
0.09995, 0.0
0.09995, 0.0
0.19663, 5.89
0.09995, 0.01
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
6.22305, 27.55
0.09995, 0.0
0.03645, 19.36
0.12068, 7.11
0.86269, 9.86
0.01187, 6.72
0.10793, 0.48
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09996, 1000.1
0.09995, 0.0
0.09996, 1000.1
0.11763, 1.43
0.3648, 6.92
0.00869, 19.64
0.21965, 8.68
0.09995, 0.0
0.98573, 8.01
0.09995, 0.0
0.19691, 6.99
0.02608, 4.81
0.01464, 2.57
0.09995, 0.0
0.6802, 6.69
0.09995, 0.0
0.09995, 0.0
0.18293, 11.19
0.19845, 6.94
0.09995, 0.0
0.09019, 2.97
0.01976, 3.28
0.32549, 8.25
0.12764, 0.83
0.14161, 4.64
0.05512, 1.27
5.58773, 6.82
0.08496, 1.28
0.09995, 0.0
0.09995, 0.0
0.2702, 42.51
0.13149, 7.11
0.09995, 0.0
0.16629, 2.85
0.16385, 0.53
0.06182, 5.79
0.01472, 17.54
0.09639, 8.41
0.00491, 4.92
2.86765, 7.17
0.09995, 0.0
0.0203, 29.05
0.09995, 0.0
0.013, 64.83
0.12196, 21.4
0.005, 80.7
0.048, 10.21
0.09996, 1000.1
0.09995, 0.0
0.0967, 5.43
0.11999, 9.95
0.01099, 7.46
0.09433, 0.64
0.0379, 1.84
0.09996, 1000.1
0.09995, 0.0
0.09995, 0.0
0.0053, 9.14
0.02609, 1.34
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
2.2544, 12.03
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.05696, 0.97
0.30883, 3.85
0.09995, 0.0
0.09995, 0.0
0.90106, 11.0
0.09995, 0.0
0.09995, 0.0
0.01112, 18.39
0.09995, 0.0
0.09995, 0.0
0.04325, 4.1
0.0379, 1.84
0.09995, 0.0
0.14202, 0.4
0.07458, 1.79
0.09995, 0.0
0.09995, 0.0
0.00866, 9.58
0.09995, 0.0
0.09995, 0.0
0.04428, 8.27
0.01677, 32.56
0.12125, 0.44
0.00503, 29.91
0.09995, 0.0
0.09995, 0.0
0.00505, 7.1
0.21609, 7.02
0.09995, 0.0
0.09995, 0.0
0.01367, 18.16
0.09995, 0.0
0.01336, 13.98
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.0922, 0.72
0.00375, 9.47
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.00661, 7.14
0.19966, 41.28
0.09995, 0.0
0.24486, 4.46
0.09995, 0.0
0.09995, 0.0
0.10306, 0.26
0.04835, 2.32
0.09995, 0.0
0.09995, 0.0
0.03067, 2.42
0.09995, 0.0
0.09995, 0.0
0.00308, 10.29
0.09995, 0.0
0.09995, 0.0
1.56445, 10.93
0.09995, 0.0
0.07444, 1.05
0.09995, 0.0
0.09995, 0.0
0.25025, 2.93
0.0599, 0.43
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.11926, 8.64
0.09995, 0.0
0.09995, 0.0
0.03959, 0.85
0.09995, 0.0
0.09995, 0.0
0.00239, 13.18
0.00676, 8.64
0.00803, 6.18
0.09995, 0.0
0.20145, 9.97
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
1.73427, 7.95
0.00218, 14.65
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.01641, 4.86
0.09995, 0.0
0.00206, 21.62
0.02774, 2.82
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.12266, 2.34
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.00224, 36.22
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.00489, 9.69
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.0171, 3.21
0.09995, 0.0
0.09995, 0.0
0.09601, 0.37
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.1929, 7.95
0.09995, 0.0
0.09995, 0.0
0.04188, 1.73
0.02429, 1.5
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.07055, 1.3
0.01468, 3.09
0.09995, 0.0
0.09995, 0.0
0.10101, 0.84
0.13001, 0.49
0.0791, 0.54
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.09995, 0.0
0.00342, 10.62
0.09995, 0.0
0.09995, 0.0
